rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
40,505,CCN-C-C(C(=O)O)-C=O,3,804,788,16,0.1912,0.3808,76.94,465,459,6,0.228,98.71,330,326,4,0.162,98.79,9,3,6,0.184,33.33,CHEMBL4639972,CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3C=C(CO[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)N=N3)C(F)=C21,1,0.362,0.866,680.6,CHEMBL5417770,CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(CN4N=C(C5=CC=CS5)N(C5=CC=C(OC)C=C5)C4=S)CC3)C=C21,1,0.286,0.987,620.7,CS000460051,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCS(=O)(=O)F)CC3)nc21,0,0.381,0.064,430.4
41,1050,C-C-C(OC)-C,3,895,785,110,0.2706,0.3808,86.2,489,450,39,0.26,92.02,265,214,51,0.284,80.75,141,121,20,0.268,85.82,CHEMBL4104152,COC1=CC=C2OC(=O)C=C(C(CC(=O)O)C3=C(O)NN=C3C)C2=C1,1,0.381,0.967,344.3,CHEMBL2035260,COC1=CC=C2N=C3C4=CC=CC=C4C(=O)C3(C3=CC=C(Cl)C=C3)SC2=C1,1,0.381,0.977,391.9,CHEMBL3088300,CCOC(=O)C(CC1=CC=C(OCC2=CC(=O)OC3=CC=C(OC)C=C23)C=C1)NC(=O)C1=CC=CC=C1,1,0.381,0.974,501.5
42,11372,CN1C=NC=N1,3,791,781,10,0.3094,0.3808,93.93,34,28,6,0.297,82.35,27,27,0,0.284,100.0,730,726,4,0.347,99.45,CHEMBL2063505,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(Cl)C(Cl)=C4)C3)=C(F)C=C2C1=O,1,0.381,0.904,635.9,CHEMBL2063504,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(F)C=C4)C3)=C(F)C=C2C1=O,1,0.374,0.996,585.0,CHEMBL5180314,C[C@@H](C1=CN(C2=CC=C(F)C=C2)N=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,1,0.381,0.989,414.4
43,376,CC(=O)O,3,818,775,43,0.299,0.3808,92.68,454,439,15,0.32,96.7,253,240,13,0.309,94.86,111,96,15,0.268,86.49,CHEMBL309861,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(CSC3=CC=C4C(=O)CCC4=C3)[C@H](C)[C@H]12,1,0.381,0.998,387.5,CHEMBL4068618,O=C(O)CN1[Se]C2=CC=CC=C2C1=O,1,0.381,0.995,256.1,CHEMBL484252,CC/C=C/C(CC)C/C=C/[C@@]1(CC)C[C@H](CC)[C@@H](CC(=O)O)OO1,1,0.381,0.879,338.5
44,1000,C-C-C,3,795,688,107,0.3089,0.3808,86.16,365,326,39,0.331,89.32,227,176,51,0.277,77.53,203,186,17,0.319,91.63,CHEMBL3272729,NC1=NC(N)=C2C=C(SC3=CC=CC4=CC=CC=C34)C=CC2=N1,1,0.381,0.977,318.4,CHEMBL4752288,CC1(C)CCC2=C(C3=NN=CO3)C=C3C(OCC4=CC=C(F)C=C4)=CC=CC3=C2O1,1,0.381,0.938,404.4,CS000176456,Cc1ccccc1OCCn1cc(COc2cccc3cccnc23)nn1,1,0.381,0.933,360.4
45,1736,BrC1=CC=CC=C1,3,716,640,76,0.2986,0.3808,88.83,328,305,23,0.3,92.99,219,183,36,0.304,83.56,169,152,17,0.292,89.94,CHEMBL1630652,FC1=CC=C2N=C(C3=CN4C(NC5=CC=CC=C5)=C(C5=CC=C(Br)C=C5)N=C4C=C3)NC2=C1,1,0.381,0.992,498.4,CHEMBL2434986,N#CC1=C(C2=CC=C(Br)C=C2)NC(=S)N=C1N/N=C/C1=CC=C(F)C=C1,1,0.381,0.957,428.3,CHEMBL265292,CC(C)(C)C(=O)OCC1C=C(C2=CC=C(Br)C=C2)C(=O)O1,1,0.381,0.971,353.2
46,829,OCO,3,667,615,52,0.2749,0.3808,89.6,395,380,15,0.29,96.2,160,139,21,0.295,86.88,112,96,16,0.239,85.71,CHEMBL4464501,C=CCC1=C2C(OC)=C(OC)C=CC2=C2C=CC3=C4OCOC4=CC4=C3C2=[N+]1CC4,1,0.381,0.967,400.5,CHEMBL106638,CC1(C)C=C(C(=O)O)C(=O)C2=CC3=C(C=C21)OCO3,0,0.381,0.09,260.2,CS000448823,O=Cc1cccc(OC(=O)c2ccc3c(c2)OCO3)c1,1,0.381,0.806,270.2
47,2894,O=[N+]([O-])C1=CC=CC=C1,3,640,598,42,0.3001,0.3808,92.74,252,248,4,0.279,98.41,239,218,21,0.308,91.21,149,132,17,0.314,88.59,CHEMBL4287921,CCCCCCCCCC[N+]1=NN(C2=CC=C([N+](=O)[O-])C=C2)C2=C1C(=O)C1=CC=CC=C1C2=O,1,0.381,0.992,461.5,CHEMBL117073,CN1CCN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2=CC=C([N+](=O)[O-])C=C2)CC1,1,0.381,0.942,426.4,CHEMBL3237211,CCOC(=O)C1=C(C2=CC=CC=C2)N(C2=CC=CC([N+](=O)[O-])=C2)N=C1C(=O)NC1=CC=C(C(F)(F)F)C=C1,1,0.381,0.963,524.5
48,732,NC1=CC=CC=C1,3,629,583,46,0.3074,0.3808,91.66,322,308,14,0.306,95.65,208,186,22,0.329,89.42,99,89,10,0.288,89.9,CHEMBL5268923,CC1=C(/N=C/C2=CC=CO2)/C(=N\C2=CC=CC=C2)N(C2=CC=CC=C2)N1C,1,0.381,0.883,356.4,CHEMBL242451,CCSC1=CC=C(OCC2=NN=C3SC(C4=CC=CC=C4N)=NN23)C=C1,1,0.381,0.964,383.5,CS002642898,CC(C)(C)C1=C[Se]C(NC2=CC=CC=C2)=N1,1,0.381,0.959,279.2
49,797,COC=O,3,634,567,67,0.2799,0.3808,87.81,273,259,14,0.274,94.87,154,119,35,0.273,77.27,207,189,18,0.293,91.3,CHEMBL4742682,CCCC1=C(C(=O)OC)C(=O)[C@@](C)(/C=C/C=C/[C@H](C)O)O1,1,0.381,0.967,294.3,CHEMBL2261380,CCC1=CC=C(CCOC2=CC=C(C3=NOC(C(=O)OC)C3)C=C2)N=C1,1,0.381,0.951,354.4,CHEMBL4742682,CCCC1=C(C(=O)OC)C(=O)[C@@](C)(/C=C/C=C/[C@H](C)O)O1,1,0.381,0.989,294.3
50,733,C-C-N,3,580,567,13,0.2683,0.3808,97.15,354,346,8,0.308,97.74,167,165,2,0.293,98.8,59,56,3,0.204,94.92,CHEMBL2413358,CC(C)(C)C1=CC=C(C2=CC=NC3=C(CNC(=N)N)C=CN=C23)C=C1,1,0.381,0.985,333.4,CHEMBL4536608,O=C1C=C(NC[C@H](O)CN2CCN(C3=NC=CC4=CC=C(F)C=C34)CC2)C2=CC=CC=C2O1,1,0.377,0.897,448.5,CHEMBL3235273,ClC1=CC=CC(/N=C(\NCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=CC=C2OC2=CC(Cl)=CC=C2Cl)=C1,1,0.323,0.898,611.4
51,1999,O=CCS,3,557,542,15,0.3116,0.3808,97.32,183,176,7,0.317,96.17,165,162,3,0.292,98.18,209,204,5,0.326,97.61,CHEMBL24351,CC1(C)S[C@@H]2[C@H](S)C(=O)N2[C@H]1C(=O)O,1,0.381,0.906,233.3,CHEMBL2283500,COC1=CC=C(Br)C(C(=O)NN2C(=O)CSC2C2=CC=C(O)C(OC)=C2)=C1,1,0.358,0.93,453.3,CHEMBL2148068,CC1=C(C2SCC(=O)N2C2=CC=C(F)C(Cl)=C2)SC(CC2=CC=C(Cl)C=C2)=N1,1,0.381,0.979,453.4
52,1188,C-C-C(Br)-C,3,616,539,77,0.2863,0.3808,85.4,320,294,26,0.263,91.88,187,158,29,0.312,84.49,109,87,22,0.284,79.82,CHEMBL4640590,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C4=NC5=CC=C(Br)C=C5C=C4C[C@@H]32)C1,1,0.381,0.979,494.5,CHEMBL2234675,CC(=O)NC1=CC=CC(OCC2=CC(=O)OC3=CC=C(Br)C=C23)=C1,1,0.381,0.838,388.2,CHEMBL2234661,O=C1C=C(COC2=CC=CC(O)=C2)C2=CC(Br)=CC=C2O1,1,0.381,0.987,347.2
53,1098,C-C,3,567,516,51,0.3055,0.3808,89.64,297,288,9,0.305,96.97,169,135,34,0.304,79.88,101,93,8,0.308,92.08,CHEMBL388667,COC1=CC=C(C2=NN=C3N2C=CC2=NN=C(C4=CC=C(OC)C=C4)N23)C=C1,1,0.381,0.692,372.4,CHEMBL5181027,C=C[C@@]1(C)C=C(C)[C@@H]2[C@@H]3[C@@H](OC4=CC=C(C=C4)C[C@@]4(O)C/C(=C(/O)[C@H]31)C(=O)N4)[C@@H]1[C@@H](C)C[C@@H](C)C[C@]12C,1,0.381,0.874,503.7,CS000496930,c1ccc2c(c1)Cn1cc[n+](c1)Cc1ccccc1C[n+]1ccn(c1)C2,1,0.381,0.754,342.4
54,883,C-C-C(C)-C,3,567,513,54,0.2997,0.3808,90.22,227,213,14,0.287,93.83,177,149,28,0.317,84.18,163,151,12,0.295,92.64,CHEMBL4099139,CC1=CC=C2C(C(CC(=O)O)C3=C(O)NN=C3C)=CC(=O)OC2=C1,1,0.381,0.98,328.3,CHEMBL2281668,CC1=CC=C2N=C(NC(=O)CNC3=CC=C(C4=NC(N5CC(C)CC(C)C5)=NC(N5CC(C)CC(C)C5)=N4)C=C3)SC2=C1,1,0.381,0.963,598.8,CHEMBL234758,CC1=CC=C2OC(COC3=CC=CC=C3)=NC2=C1,1,0.381,0.989,239.3
55,1084,C-C(=O)-O,3,509,509,0,0.2568,0.3495,100.0,225,225,0,0.276,100.0,159,159,0,0.243,100.0,125,125,0,0.251,100.0,CHEMBL4862632,COC1=CC=C(C2=CC(=O)OC3=C(C)C(OCC(=O)N[C@@H](CC4=CNC5=CC=C(O)C=C45)C(=O)O)=CC=C23)C=C1,1,0.35,0.956,542.5,CHEMBL4755271,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=C4OCOC4=CC=C23)N=N1,1,0.338,0.83,329.3,CHEMBL2435146,COC1=CC=C2OC(=O)C=C(CN3C4=CC=CC=C4N4C(=O)C=C(C(C)C)N=C34)C2=C1,1,0.335,0.949,415.4
56,180,CCN,3,449,424,25,0.2565,0.3808,89.28,256,246,10,0.258,96.09,163,155,8,0.243,95.09,30,23,7,0.268,76.67,CHEMBL346938,CC[C@H]1OC(=O)[C@H](C)C[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,1,0.381,0.979,623.8,CHEMBL4791942,NCCN1[Se]C2=CC=CC=C2C1=O,1,0.381,0.998,241.2,CS000276112,CCn1c2c(=O)ssc2c2ssc(=O)c21,1,0.381,0.949,275.4
57,2857,OCCO,3,446,409,37,0.2683,0.3808,81.35,317,299,18,0.284,94.32,98,93,5,0.23,94.9,31,17,14,0.29,54.84,CHEMBL1916535,O=C1COC2=CC=CC=C2N1CCN1CCC(NCC2=CC3=C(C=N2)OCCO3)CC1,1,0.381,0.964,424.5,CHEMBL122825,C/C(=C\C1=NC=C(C2=CSC([N+](=O)[O-])=C2)O1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1,0.381,0.948,494.6,CS000222838,CCCCCCC1CC2(C=C(C(=O)OC)C1=O)OCCO2,1,0.381,0.917,296.4
58,1026,ClC1=CC=CC(Cl)=C1,3,427,400,27,0.3007,0.3808,91.91,107,96,11,0.26,89.72,111,96,15,0.321,86.49,209,208,1,0.322,99.52,CHEMBL458180,C/C(=N/OC(=O)C1=CC=C(Cl)C=C1)N1N=C(C2=CC=C(Cl)C=C2Cl)CC1C1=CC=C(C(F)(F)F)C=C1,1,0.381,0.987,554.8,CHEMBL463833,CCC(=O)O/N=C(/C)N1N=C(C2=CC=C(Cl)C=C2Cl)CC1C1=CC=CC=C1F,1,0.381,0.949,422.3,CHEMBL3085368,CCOC(=O)CC1=CN(C[C@@](O)(CN2C=NC=N2)C2=CC=C(Cl)C=C2Cl)C2=CC=CC=C12,1,0.381,0.989,473.4
59,981,C-C-C-N,3,474,392,82,0.2673,0.3808,79.56,168,152,16,0.277,90.48,113,65,48,0.263,57.52,193,175,18,0.262,90.67,CHEMBL3765245,O=C1C(=O)C2=C(N=C3C=CC4=CC=CC=C4N23)C2=CC=CC=C12,1,0.381,0.925,298.3,CHEMBL563858,C1=N/C2=NC=CC=C2OCCOC2=CC=CN=C2/N=C/C2=CC=CC=C/12,1,0.381,0.54,344.4,CHEMBL600778,CC(=O)NC(C1=CC=C(Cl)C=C1Cl)C1=CC=C2C=CC=NC2=C1O,1,0.373,0.961,361.2
60,2330,C-C-C(F)-C,3,414,382,32,0.3001,0.3808,92.32,179,165,14,0.282,92.18,121,110,11,0.315,90.91,114,107,7,0.303,93.86,CHEMBL3769831,O=C(O)C1=CN(C2CC2)C2=CC(N3CCN(CC4=NC5=CC=C(F)C=C5N4)CC3)=C(F)C=C2C1=O,1,0.381,0.98,479.5,CHEMBL2381915,O=C(O)C1=CN(CC(O)CN2C=NC=N2)C2=CC=C(F)C=C2C1=O,1,0.381,0.987,332.3,CHEMBL4283049,FC1=CC=C2SCC(CN3CCCCC3)=C(Cl)C2=C1,1,0.381,0.994,297.8
61,198,CN1CCNCC1,3,399,361,38,0.2388,0.3808,81.71,203,191,12,0.247,94.09,173,156,17,0.205,90.17,23,14,9,0.264,60.87,CHEMBL104272,CN1CCN(C2=NC3=C(C4=CC=C(F)C=C4)C=C(C(=O)O)C(=O)N3C=C2F)CC1,1,0.381,0.992,400.4,CHEMBL2261039,CC1COC2=C3C(=CC(F)=C2N2CCN(C)CC2)C(=O)C(C2=NN(CCC(=O)CC4=CC=CC([N+](=O)[O-])=C4)C(=S)N2N)=CN31,1,0.377,0.979,622.7,CHEMBL2088001,CN1CCN(C2=C(Cl)C(=O)C(N3CCN(C)CC3)=C(Cl)C2=O)CC1,1,0.381,0.908,373.3
62,202,CCCO,3,352,333,19,0.3013,0.3808,94.02,200,188,12,0.295,94.0,127,122,5,0.3,96.06,25,23,2,0.309,92.0,CHEMBL5290561,CC1=CC(=O)OC2=C(C3C(C#N)=C(N)OC4=C3C(=O)OC3=CC=CC=C43)C(O)CC=C12,1,0.381,0.778,416.4,CHEMBL534468,CC1COC2=C3C(=CC(F)=C2N2CCC(CN(C)C)C2)C(=O)C(C(=O)O)=CN31,1,0.381,0.995,389.4,CHEMBL3260877,CCCOC1=CC=C(C(=O)N/N=C/C2=CC=C([N+](=O)[O-])O2)C=C1,1,0.381,0.616,317.3
63,2447,C=CC,3,362,333,29,0.2791,0.3808,91.61,196,184,12,0.249,93.88,113,100,13,0.283,88.5,53,49,4,0.305,92.45,CHEMBL2237773,C=CCC(NC1=CC=CC(F)=C1)C1=CC(OC)=CC=C1F,1,0.381,0.989,289.3,CHEMBL2159581,C=CCN1[C@H](C2=CC=CC=C2)[C@@H](C)/C(=N/O)[C@@H](C)[C@@H]1C1=CC=CC=C1,1,0.381,0.924,334.5,CHEMBL2179948,C/C=C/[C@@H]1[C@H]2C[C@@H](C)CC[C@@H]2C(C)=C[C@H]1/C1=N/NCCOCC12C(=O)NC=C(C1=CC=C(O)C=C1)C2=O,1,0.381,0.947,503.6
64,940,CC(=O)NN,3,348,332,16,0.2984,0.3808,96.45,158,150,8,0.324,94.94,143,135,8,0.323,94.41,47,47,0,0.249,100.0,CHEMBL1917291,CC(=O)N1N=C(C2=CC=C(C(F)(F)F)C=C2)OC1C1=CC=C([N+](=O)[O-])S1,1,0.381,0.989,385.3,CHEMBL412654,NNC(=O)CN1CC2=C(Cl)C=CC=C2NC1=O,1,0.381,0.657,254.7,CHEMBL474584,COC(=O)C1=C(NNC(C)=O)NC(C2=CC=CC=C2)=C1,1,0.381,0.894,273.3
65,44,COC(C)=O,3,348,326,22,0.3026,0.3808,93.82,179,168,11,0.316,93.85,111,103,8,0.287,92.79,58,55,3,0.305,94.83,CHEMBL337528,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC3=CC=[N+](COCC4=CC=C([N+](=O)[O-])C=C4)C=C3)[C@H]2SC1,1,0.381,0.993,514.5,CHEMBL132622,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CC=C4OCOC4=C3)C2SC1,1,0.381,0.759,449.4,CHEMBL1288626,COC1=CC=C(C2=CC(COC(C)=O)COC2=O)C=C1,1,0.381,0.991,276.3
66,5221,O=C-N-S,3,320,320,0,0.3185,0.3808,100.0,169,169,0,0.27,100.0,148,148,0,0.333,100.0,3,3,0,0.352,100.0,CHEMBL4576465,CCC1=C(C2=CC=C(N3CCNCC3)C=C2)NC(=O)C2=C1SNC2=O,1,0.359,0.986,356.5,CHEMBL1774284,COC1=C(N2CC[C@@H](C(N)C3=NC=CO3)C2)C(F)=CC2=C1N(C1CC1)C1=C(C(=O)NS1)C2=O,1,0.378,0.997,471.5,CS000404472,O=c1[nH]sc2cc([N+](=O)[O-])ccc12,1,0.381,0.818,196.2
67,317,NO,3,322,318,4,0.319,0.3808,98.13,175,174,1,0.285,99.43,117,115,2,0.32,98.29,30,29,1,0.351,96.67,CHEMBL162190,CC(C)=CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)C3=CN=C(N)S3)[C@H]2SC1,1,0.381,0.989,481.5,CHEMBL352157,C=C(C)C(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)C3=CN=C(N)S3)[C@H]2SC1,1,0.381,0.986,467.5,CS000028345,O=[N+]([O-])c1ccc(Nc2nc(NO)nc(OC(C(F)(F)F)C(F)(F)F)n2)cc1,1,0.381,0.883,414.2
68,2210,C-C-C([N+](=O)[O-])-C,3,354,305,49,0.2962,0.3808,85.86,149,147,2,0.245,98.66,126,87,39,0.314,69.05,79,71,8,0.33,89.87,CHEMBL577399,COC1=CC=C(/C=C/C2=NC3=CC([N+](=O)[O-])=CC=C3N2)C=C1OC,1,0.381,0.691,325.3,CHEMBL2281666,CC1CC(C)CN(C2=NC(C3=CC=C(NCC(=O)NC4=NC5=CC=C([N+](=O)[O-])C=C5S4)C=C3)=NC(N3CC(C)CC(C)C3)=N2)C1,1,0.381,0.961,629.8,CHEMBL233300,O=[N+]([O-])C1=CC=C2OC(COC3=CC=C(Cl)C=C3)=NC2=C1,1,0.381,0.991,304.7
69,3153,FC(F)(F)C1=CC=CC=C1,3,318,304,14,0.2843,0.3808,91.64,214,213,1,0.264,99.53,70,61,9,0.319,87.14,34,30,4,0.27,88.24,CHEMBL458180,C/C(=N/OC(=O)C1=CC=C(Cl)C=C1)N1N=C(C2=CC=C(Cl)C=C2Cl)CC1C1=CC=C(C(F)(F)F)C=C1,1,0.381,0.987,554.8,CHEMBL513944,C/C(=N/OC(=O)/C=C/C1=CC=CC=C1)N1N=C(C2=CC=C(Cl)C=C2Cl)CC1C1=CC=C(C(F)(F)F)C=C1,1,0.381,0.947,546.4,CHEMBL1708710,O=C1C2=CC=CC=C2SN1C1=CC=CC(C(F)(F)F)=C1,1,0.381,0.972,295.3
70,2285,CN1C=CN=C1,3,300,298,2,0.269,0.3808,96.4,32,31,1,0.179,96.88,13,12,1,0.3,92.31,255,255,0,0.328,100.0,CS000065016,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,1,0.306,0.593,489.4,CHEMBL475996,ClC1=CC=CC2=C1CCC(CN1C=CN=C1)/C2=N/OCC1=CC=CC=C1,1,0.348,0.941,365.9,CHEMBL4857747,CC1=CC=CC([Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)=C1,1,0.381,0.986,410.2
71,3766,[O-],3,302,290,12,0.3063,0.3808,95.94,110,108,2,0.28,98.18,100,94,6,0.307,94.0,92,88,4,0.332,95.65,CS000156348,COc1ccc(N=Nc2c(N)no[n+]2[O-])cc1,1,0.381,0.919,235.2,CHEMBL354120,O=C1C2=C(CCN1CCN1CCCCC1)[N+]([O-])=C1C=CC=CC1=[N+]2[O-],1,0.381,0.833,342.4,CHEMBL152609,[O-][S+]1C2=CC=CC=C2SN1CC1=CC=C(F)C(F)=C1,1,0.381,0.975,297.4
72,860,I,3,307,285,22,0.2637,0.3808,93.66,184,172,12,0.266,93.48,43,43,0,0.257,100.0,80,70,10,0.268,87.5,CHEMBL57656,O=C(NC1=CC=C(Cl)C(Cl)=C1)C1=CC(I)=CC(I)=C1O,1,0.381,0.977,533.9,CHEMBL2334994,CN1C=[N+](CC(=O)C2=CC=CC=C2)C(I)=C1I,1,0.381,0.937,453.0,CHEMBL2262591,O=C1OC(C2=CC=CC=C2)C(I)=C1O,1,0.381,0.969,302.1
73,3230,C-C-C=O,3,284,284,0,0.3533,0.3808,100.0,167,167,0,0.354,100.0,113,113,0,0.338,100.0,4,4,0,0.368,100.0,CHEMBL3793711,N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23,1,0.38,0.98,458.5,CHEMBL5182200,COC1=CC=C2C=CC(=O)N(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4C3=CC=C4SCC(=O)NC4=N3)C2=N1,1,0.381,0.88,522.6,CHEMBL35120,C=C(CN1C(=O)C=CC2=CC=CC=C21)C(=O)C1=CC=C(Cl)C=C1,1,0.381,0.96,323.8
74,1947,S=CS,3,266,266,0,0.2624,0.3808,100.0,226,226,0,0.245,100.0,26,26,0,0.365,100.0,14,14,0,0.178,100.0,CHEMBL2401741,O=C(O)[C@H](CC1=CC=CC=C1)N1C(=O)/C(=C/C2=CC3=CC(OCC4=CC=CC=C4Br)=CC=C3N=C2Cl)SC1=S,1,0.321,0.987,640.0,CHEMBL4580548,COC1=CC(/C=C2\SC(=S)N(C(CC3=CNC4=CC=CC=C34)C(=O)O)C2=O)=CC=C1OCC1=CC=C(Cl)C=C1Cl,1,0.381,0.979,613.5,CHEMBL3220009,O=C1/C(=C/C2=CC=CC3=CC=CC=C23)SC(=S)N1CC1=CC=NC=C1,1,0.28,0.924,362.5
75,3808,O=CC1=CC=CC=C1,3,288,259,29,0.2833,0.3808,89.83,97,88,9,0.286,90.72,93,78,15,0.32,83.87,98,93,5,0.243,94.9,CS000379753,Cc1ccc2c(n1)C(=O)C(Br)=C(c1ccc(C=O)cc1)C2=O,1,0.381,0.919,356.2,CHEMBL2263287,CC(=O)C1=CC=C(N2N=C(C(C)=O)C(C(=O)C3=CC=CC=C3)=C2C2=CC=CC=C2)C=C1,1,0.381,0.706,408.5,CS000379753,Cc1ccc2c(n1)C(=O)C(Br)=C(c1ccc(C=O)cc1)C2=O,1,0.381,0.91,356.2
76,621,CCNC,3,259,255,4,0.273,0.3808,98.57,178,176,2,0.235,98.88,63,61,2,0.326,96.83,18,18,0,0.258,100.0,CS000469941,CCN(C)C1=NN2N=NN=C2N=N1,1,0.381,0.984,180.2,CHEMBL4535232,COC1=CC(/C=C(\C#N)N2C=C([N+](=O)[O-])N=C2C)=C2CC3C4=CC5=C(C=C4CCN3CC2=C1OCC(C)=O)OCO5,1,0.381,0.949,557.6,CHEMBL4077455,CCCCCCCCCCCCN1C(C2=CC(OC)=C(O)C3=C2CC2C4=CC5=C(C=C4CCN2C3)OCO5)=NC2=CC=CC=C21,1,0.303,0.782,609.8
77,6962,N-C(N)-N-CN,3,258,251,7,0.294,0.3808,97.44,125,125,0,0.243,100.0,91,84,7,0.315,92.31,42,42,0,0.324,100.0,CHEMBL1818113,COC1=CC=CC=C1C1=CC=C2C(N)=NC(N)=NC2=C1,1,0.381,0.931,266.3,CHEMBL1818122,CCOC1=CC=C(Cl)C=C1C1=CC2=NC(N)=NC(N)=C2C=C1C,1,0.372,0.877,328.8,CHEMBL581135,NC1=NC(N)=C2C(=N1)C=CC1=C2C=CN1CC1=CC=CC=C1,1,0.371,0.751,289.3
78,1361,N-C-N,3,266,248,18,0.2787,0.3808,94.92,128,116,12,0.321,90.63,102,96,6,0.297,94.12,36,36,0,0.219,100.0,CHEMBL2413355,CC(=N)NCC1=CC=CC2=C(C3=CC=C(C(C)(C)C)C=C3)N=CN=C12,1,0.381,0.979,332.5,CHEMBL445469,FC1=CC=C(CNC2=NC=NC3=C2N=CN3C2CCCC2)C(F)=C1,1,0.371,0.792,329.4,CHEMBL507307,C1=CC(CCNC2=NC=NC3=C2N=CN3)CCC1,1,0.381,0.789,243.3
79,2498,O=C(O)C1=CC=CC=C1,3,265,245,20,0.2486,0.3808,81.06,208,203,5,0.239,97.6,40,30,10,0.305,75.0,17,12,5,0.202,70.59,CHEMBL2281928,CC(C)C1=CC=C(C2(C3=CC=C(O)C(O)=C3O)OC(=O)C3=CC=CC=C32)C=C1,1,0.381,0.767,376.4,CHEMBL4090429,O=C(O)C1=CC=CC(N2[Se]C3=CC=CC=C3C2=O)=C1,1,0.381,0.997,318.2,CHEMBL360559,O=C(O)C1=CC=C(N2C(=S)NC3=C(C2=O)C(C2=CC=CC=C2Cl)N(/N=N/C2=CC=C(Cl)C=C2)C(=O)N3)C=C1,1,0.381,0.936,567.4
80,4206,N-N,3,253,237,16,0.2983,0.3808,90.28,169,164,5,0.312,97.04,38,33,5,0.318,86.84,46,40,6,0.265,86.96,CHEMBL3793951,NN1C(=S)NC2=C(NN=C2C2=CC=C(Cl)C=C2)C1=O,1,0.381,0.929,293.7,CHEMBL2204557,CC1=NN(C(=O)C2=CC=C(Cl)C=C2Cl)C2=C1N=NC1=CC(Cl)=C(F)C=C12,1,0.381,0.881,409.6,CS000410154,CC1=CC(C)=C2C(N=NN3CCCCC3)=NNC2=N1,1,0.381,0.958,258.3
81,69,CC=C(C)C,3,245,236,9,0.28,0.3808,91.28,192,189,3,0.279,98.44,19,16,3,0.298,84.21,34,31,3,0.263,91.18,CHEMBL5181247,C=C(C1=C(C)C(OC)[C@@H]2CC(C)=CC[C@H]2[C@@H]1/C=C/C=C/C=C/C(=O)OC)[C@H](O)[C@H](C)CC,1,0.381,0.435,440.6,CHEMBL5429010,CC(C)=CCN1CCCC2=CC(OCCCNC(=N)N)=CC=C21,1,0.381,0.786,316.4,CHEMBL3359528,CCC1=C(C)C(O)=C(CC2=C(O)C(CC=C(C)C)=C(O)C(C(=O)[C@@H](C)CC)=C2O)C(=O)O1,0,0.381,0.188,444.5
