rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
1934,23435,C(C1=CC=CC=C1)[C@H]1CNC[C@@H]1C1=CC=CC=C1,3,10,10,0,0.5841,0.7524,100.0,4,4,0,0.673,100.0,3,3,0,0.487,100.0,3,3,0,0.593,100.0,CHEMBL1289683,O=C(C1=CC=C(Cl)C=C1)[C@@H]1[C@H]2C3=CC=CC=C3OC[C@H]2N2CSC[C@H]12,1,0.723,0.896,371.9,CHEMBL1289576,CN1C[C@H](C(=O)C2=CC=C(Cl)C=C2)[C@H]2C3=CC=CC=C3OC[C@H]21,1,0.53,0.631,327.8,CHEMBL1289576,CN1C[C@H](C(=O)C2=CC=C(Cl)C=C2)[C@H]2C3=CC=CC=C3OC[C@H]21,1,0.752,0.715,327.8
1935,21534,C(=N/C1=CNNC1)\C1=CC=CO1,3,11,10,1,0.5838,0.7616,91.67,4,4,0,0.615,100.0,4,3,1,0.617,75.0,3,3,0,0.519,100.0,CHEMBL5268923,CC1=C(/N=C/C2=CC=CO2)/C(=N\C2=CC=CC=C2)N(C2=CC=CC=C2)N1C,1,0.671,0.883,356.4,CHEMBL5276232,CC1=C(/N=C/C2=CC=CO2)/C(=N\C2=CC=C([N+](=O)[O-])C=C2)N(C2=CC=CC=C2)N1C,1,0.762,0.955,401.4,CHEMBL5276232,CC1=C(/N=C/C2=CC=CO2)/C(=N\C2=CC=C([N+](=O)[O-])C=C2)N(C2=CC=CC=C2)N1C,1,0.567,0.748,401.4
1936,23437,C(C1=CC=CC=C1)[C@H]1CN[C@@H]2COC=C[C@H]12,3,10,10,0,0.5776,0.7479,100.0,4,4,0,0.704,100.0,3,3,0,0.545,100.0,3,3,0,0.484,100.0,CHEMBL1289683,O=C(C1=CC=C(Cl)C=C1)[C@@H]1[C@H]2C3=CC=CC=C3OC[C@H]2N2CSC[C@H]12,1,0.748,0.896,371.9,CHEMBL1289576,CN1C[C@H](C(=O)C2=CC=C(Cl)C=C2)[C@H]2C3=CC=CC=C3OC[C@H]21,1,0.604,0.631,327.8,CHEMBL1289576,CN1C[C@H](C(=O)C2=CC=C(Cl)C=C2)[C@H]2C3=CC=CC=C3OC[C@H]21,1,0.553,0.715,327.8
1937,13635,C1=CC=C(CO/N=C2/CC(C3=CC=CC=C3)NC(C3=CC=CC=C3)C2)C=C1,3,10,10,0,0.5554,0.7069,100.0,3,3,0,0.602,100.0,4,4,0,0.674,100.0,3,3,0,0.39,100.0,CHEMBL2262461,CC1=CC=C(C2C/C(=N/OCC3=CC=CC=C3)C(C)C(C3=CC=C(C)C=C3)N2C)C=C1,1,0.637,0.839,412.6,CHEMBL2262461,CC1=CC=C(C2C/C(=N/OCC3=CC=CC=C3)C(C)C(C3=CC=C(C)C=C3)N2C)C=C1,1,0.707,0.793,412.6,CHEMBL2262458,CC(C)C1/C(=N\OCC2=CC=CC=C2)CC(C2=CC=CC=C2)N(C)C1C1=CC=CC=C1,1,0.551,0.742,412.6
1938,41526,C(C1=CC=CC=C1)CNC1=CC=CC=C1,3,10,10,0,0.5373,0.7616,100.0,4,4,0,0.749,100.0,3,3,0,0.615,100.0,3,3,0,0.248,100.0,CHEMBL3621361,O=[N+]([O-])C1=CC=C(C2=NN=C3C(CC4=CC=CC=C4)=NC4=CC=CC=C4N3C2)C=C1,1,0.762,0.985,395.4,CHEMBL3621362,C1=CC=C(CC2=NC3=CC=CC=C3N3CC(C4=CC=CC=C4)=NN=C23)C=C1,1,0.626,0.944,350.4,CHEMBL3621362,C1=CC=C(CC2=NC3=CC=CC=C3N3CC(C4=CC=CC=C4)=NN=C23)C=C1,1,0.267,0.965,350.4
1939,74488,C(CN1CC2=CC=CC=C2C1)NC1=CC=CC=C1,3,10,10,0,0.5347,0.7071,100.0,3,3,0,0.55,100.0,3,3,0,0.692,100.0,4,4,0,0.362,100.0,CHEMBL573733,CC(=O)C1=CC=C2SC3=CC=CC=C3N(C(=O)CN3C(=O)C4=CC=CC=C4C3=O)C2=C1,1,0.635,0.736,428.5,CHEMBL576180,O=C1C2=CC=CC=C2C(=O)N1CC(=O)N1C2=CC=CC=C2SC2=CC=CC=C21,1,0.707,0.937,386.4,CHEMBL573733,CC(=O)C1=CC=C2SC3=CC=CC=C3N(C(=O)CN3C(=O)C4=CC=CC=C4C3=O)C2=C1,1,0.471,0.925,428.5
1940,3689,C1CC2=C(CCCC2)CC1,3,12,10,2,0.5334,0.7616,85.0,4,3,1,0.535,75.0,5,4,1,0.624,80.0,3,3,0,0.441,100.0,CHEMBL4581079,C/C(=C\[C@@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,1,0.705,0.935,470.7,CHEMBL491704,C=C[C@]1(C)CCC2=C(CC[C@@H]3[C@](C)(CO)CCC[C@@]23C)C1,0,0.762,0.366,288.5,CHEMBL3764336,C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,1,0.48,0.944,442.7
1941,23441,C(C1=CC=CC=C1)[C@H]1CN[C@@H]2COC3=CC=CC=C3[C@H]12,3,10,10,0,0.527,0.7382,100.0,4,4,0,0.69,100.0,3,3,0,0.51,100.0,3,3,0,0.382,100.0,CHEMBL1289683,O=C(C1=CC=C(Cl)C=C1)[C@@H]1[C@H]2C3=CC=CC=C3OC[C@H]2N2CSC[C@H]12,1,0.738,0.896,371.9,CHEMBL1289576,CN1C[C@H](C(=O)C2=CC=C(Cl)C=C2)[C@H]2C3=CC=CC=C3OC[C@H]21,1,0.552,0.631,327.8,CHEMBL1289684,O=C(C1=CC=C(Cl)C=C1)[C@@H]1[C@H]2C3=CC=CC=C3OC[C@H]2N2CC3=CC=CC=C3C[C@H]12,1,0.45,0.764,415.9
1942,35936,C1=CC2CCCC[C@@H]2C1,3,12,10,2,0.3927,0.6262,88.89,3,3,0,0.382,100.0,6,4,2,0.508,66.67,3,3,0,0.288,100.0,CHEMBL4646796,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(Br)=C(C=O)C[C@@H]32)C1,1,0.456,0.973,423.4,CHEMBL5411947,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(=O)CCC(C)C)[C@]4(C)C(C=O)=CC[C@H]4[C@]3(C)CC[C@@H]12,1,0.626,0.706,456.7,CHEMBL4646796,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(Br)=C(C=O)C[C@@H]32)C1,1,0.5,0.968,423.4
1943,170040,C1=CC=C(C2=CC=C(OC3=CC=[N+]C=C3)C=C2)C=C1,3,10,10,0,0.3612,0.5889,100.0,3,3,0,0.447,100.0,4,4,0,0.253,100.0,3,3,0,0.383,100.0,CS000090136,CCCCCCCCCCCC[n+]1ccc(Oc2ccc(-c3ccc(Oc4cc[n+](CCCCCCCCCCCC)cc4)cc3)cc2)cc1,1,0.589,0.986,679.0,CS000090136,CCCCCCCCCCCC[n+]1ccc(Oc2ccc(-c3ccc(Oc4cc[n+](CCCCCCCCCCCC)cc4)cc3)cc2)cc1,1,0.338,0.936,679.0,CS000174751,CCCCCCCC[n+]1ccc(Oc2ccc(-c3ccc(Oc4cc[n+](CCCCCCCC)cc4)cc3)cc2)cc1,1,0.512,0.974,566.8
1944,65341,C1=CC=C(C2CCCC(C3=CC=CC=C3)O2)C=C1,3,10,10,0,0.326,0.5825,100.0,4,4,0,0.421,100.0,3,3,0,0.237,100.0,3,3,0,0.32,100.0,CHEMBL2238522,CC1C(C2=CC=CC=C2)OC(C2=CC=CC=C2)CC12NNC(=S)N2,1,0.582,0.907,339.5,CHEMBL2238519,CC1C(C2=CC=CC=C2)OC(C2=CC=CC=C2)CC12NC(=S)NN2C1=CC=CC=C1,1,0.311,0.887,415.6,CHEMBL2238520,S=C1NN(C2=CC=CC=C2)C2(CC(C3=CC=CC=C3)OC(C3=CC=CC=C3)C2)N1,1,0.399,0.747,401.5
1945,180396,C1=[N+]C=CC(OC2=CC=C(OC3=CC=C(OC4=CC=[N+]C=C4)C=C3)C=C2)=C1,3,9,9,0,0.7616,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,CS000082095,CCCCCCCCC[n+]1ccc(Oc2ccc(Oc3ccc(Oc4cc[n+](CCCCCCCCC)cc4)cc3)cc2)cc1,1,0.762,0.995,610.9,CS000144991,CCCCCCCCCC[n+]1ccc(Oc2ccc(Oc3ccc(Oc4cc[n+](CCCCCCCCCC)cc4)cc3)cc2)cc1,1,0.762,0.936,638.9,CS000144991,CCCCCCCCCC[n+]1ccc(Oc2ccc(Oc3ccc(Oc4cc[n+](CCCCCCCCCC)cc4)cc3)cc2)cc1,1,0.762,0.984,638.9
1946,187626,C1=CC(OC2=CC=C(C3=CC=C(C4=CC=C(OC5=CC=C[N+]=C5)C=C4)C=C3)C=C2)=C[N+]=C1,3,9,9,0,0.7616,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,CS000102453,CCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc[n+](CCCCCCCCC)c5)cc4)cc3)cc2)c1,1,0.762,0.996,671.0,CS000436772,CCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc[n+](CCCCCCCC)c5)cc4)cc3)cc2)c1,1,0.762,0.899,642.9,CS000102453,CCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc[n+](CCCCCCCCC)c5)cc4)cc3)cc2)c1,1,0.762,0.984,671.0
1947,162970,C1=CC=C(OC2=CC=C3C=CC(OC4=CC=CC=[N+]4)=CC3=C2)[N+]=C1,3,9,9,0,0.7616,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,CS000436655,CCCCCCCCCC[n+]1ccccc1Oc1ccc2ccc(Oc3cccc[n+]3CCCCCCCCCC)cc2c1,1,0.762,0.991,596.9,CS000432407,CCCCCCCCCCCC[n+]1ccccc1Oc1ccc2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2c1,1,0.762,0.872,653.0,CS000432407,CCCCCCCCCCCC[n+]1ccccc1Oc1ccc2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2c1,1,0.762,0.975,653.0
1948,115809,C1C=C(CC2CCNCC2)OC1,3,9,9,0,0.7517,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.735,100.0,3,3,0,0.759,100.0,CHEMBL4534482,C[C@H](CO)C[C@@]1(C)OC(CC2CC(=O)NC(=O)C2)=CC1=O,1,0.762,0.989,295.3,CHEMBL4568729,C[C@](O)(CO)C[C@@]1(C)OC(CC2CC(=O)NC(=O)C2)=CC1=O,1,0.762,0.884,311.3,CHEMBL4568729,C[C@](O)(CO)C[C@@]1(C)OC(CC2CC(=O)NC(=O)C2)=CC1=O,1,0.762,0.944,311.3
1949,185520,C1=CC=C(OC2=CC=C(C3=CC=C(OC4=CC=CC=[N+]4)C=C3)C=C2)[N+]=C1,3,9,9,0,0.7382,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.762,100.0,3,3,0,0.691,100.0,CS000094578,CCCCCCCCCCCC[n+]1ccccc1Oc1ccc(-c2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2)cc1,1,0.762,0.981,679.0,CS000094578,CCCCCCCCCCCC[n+]1ccccc1Oc1ccc(-c2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2)cc1,1,0.762,0.883,679.0,CS000094578,CCCCCCCCCCCC[n+]1ccccc1Oc1ccc(-c2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2)cc1,1,0.762,0.974,679.0
1950,65406,C1=CC=C(NC2=C(C3=CNC=C3)N=C3C=CC(C4=NN=CO4)=CN23)C=C1,3,9,9,0,0.7361,0.7616,100.0,3,3,0,0.714,100.0,3,3,0,0.748,100.0,3,3,0,0.746,100.0,CHEMBL1773656,FC1=CC=C(NC2=C(C3=CNC4=CC=C(Br)C=C34)N=C3C=CC(C4=NN=C(C5=CC=C(F)C=C5)O4)=CN23)C=C1,1,0.717,0.992,583.4,CHEMBL1773763,O=[N+]([O-])C1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)O2)C=C1,1,0.762,0.971,610.4,CHEMBL1773763,O=[N+]([O-])C1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)O2)C=C1,1,0.762,0.903,610.4
1951,19498,C1=CC=C(NC2=C(C3=CN=CC=C3)N=C3C=CC(C4=NN=CO4)=CN23)C=C1,3,9,9,0,0.7343,0.7616,100.0,3,3,0,0.711,100.0,3,3,0,0.75,100.0,3,3,0,0.742,100.0,CHEMBL1773770,FC1=CC=C(NC2=C(C3=CN=C4C=CC(Br)=CC4=C3)N=C3C=CC(C4=NN=C(C5=CC=C(F)C=C5)O4)=CN23)C=C1,1,0.714,0.986,595.4,CHEMBL1773771,O=[N+]([O-])C1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)O2)C=C1,1,0.762,0.961,622.4,CHEMBL1773771,O=[N+]([O-])C1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)O2)C=C1,1,0.762,0.925,622.4
1952,100257,C(N1C=C(CN2CCCCC2)N=N1)C1=CC=CC=C1,3,9,9,0,0.7341,0.7616,100.0,3,3,0,0.752,100.0,3,3,0,0.716,100.0,3,3,0,0.734,100.0,CHEMBL1241810,COC1=CC=C2N=C(C)C=C(N3C=C(CN4CCC(C5=CC=CC=C5)CC4)N=N3)C2=C1,1,0.762,0.974,413.5,CHEMBL1242516,COC1=CC=C2N=C(C)C=C(N3C=C(CN4CCC(N5CCOCC5)CC4)N=N3)C2=C1,1,0.741,0.963,422.5,CHEMBL1241810,COC1=CC=C2N=C(C)C=C(N3C=C(CN4CCC(C5=CC=CC=C5)CC4)N=N3)C2=C1,1,0.747,0.951,413.5
1953,23518,C(CSC1=NN=C(/C=C/C2=CC=CC=C2)N1)C1=CC=CC=C1,3,9,9,0,0.7246,0.7616,100.0,3,3,0,0.747,100.0,3,3,0,0.666,100.0,3,3,0,0.762,100.0,CHEMBL2296399,COC1=CC=C(OC)C(/C=C/C2=NN=C(SCC(=O)C3=CC(O)=CC=C3O)N2C2=CC=C(C)C=C2)=C1,1,0.762,0.929,503.6,CHEMBL2296397,COC1=CC=C(OC)C(/C=C/C2=NN=C(SCC(=O)C3=CC(O)=CC=C3O)N2C2=CC=CC=C2)=C1,1,0.678,0.682,489.6,CHEMBL2296398,COC1=CC=C(OC)C(/C=C/C2=NN=C(SCC(=O)C3=CC(O)=CC=C3O)N2C2=CC=C(Cl)C=C2)=C1,1,0.762,0.812,524.0
1954,73862,C1=CN=CC(NC2=NC(N3CCNCC3)=NC=N2)=C1,3,9,9,0,0.7241,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.734,100.0,3,3,0,0.677,100.0,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.762,0.952,450.5,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.762,0.891,450.5,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.713,0.91,450.5
1955,73860,C1=CN=CC(NC2=NC=NC(N3CCNCC3)=N2)=C1,3,9,9,0,0.7241,0.7616,100.0,3,3,0,0.762,100.0,3,3,0,0.734,100.0,3,3,0,0.677,100.0,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.762,0.952,450.5,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.762,0.891,450.5,CHEMBL2057428,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)N=C3)=NC(N3CCN(C(C)=O)CC3)=N2)CC1,1,0.713,0.91,450.5
1956,82651,C1=CC=C(NC2=C(C3=CNC=C3)N=C3C=CC(C4=NC=C(C5=CC=CC=C5)N4)=CN23)C=C1,3,9,9,0,0.7239,0.7616,100.0,3,3,0,0.76,100.0,3,3,0,0.743,100.0,3,3,0,0.668,100.0,CHEMBL1773654,CC1=CC=C(C2=CN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)N2)C=C1,1,0.762,0.992,577.5,CHEMBL1773654,CC1=CC=C(C2=CN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)N2)C=C1,1,0.76,0.915,577.5,CHEMBL1773654,CC1=CC=C(C2=CN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)N2)C=C1,1,0.687,0.916,577.5
1957,19495,C1=CC=C(NC2=C(C3=CN=CC=C3)N=C3C=CC(C4=NN=C(C5=CC=CC=C5)O4)=CN23)C=C1,3,9,9,0,0.7225,0.7616,100.0,3,3,0,0.76,100.0,3,3,0,0.748,100.0,3,3,0,0.659,100.0,CHEMBL1773769,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)O2)C=C1,1,0.762,0.983,591.4,CHEMBL1773769,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)O2)C=C1,1,0.762,0.961,591.4,CHEMBL1773769,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)O2)C=C1,1,0.671,0.914,591.4
1958,62690,C1=NC(C2=CC=C(OCC3=CC=CC=C3)C=C2)N=CN1,3,9,9,0,0.7223,0.7499,100.0,3,3,0,0.717,100.0,3,3,0,0.718,100.0,3,3,0,0.731,100.0,CHEMBL4228330,CN(C)C1=NC(C2=CC=C(OCC3=CC=C(F)C=C3)C=C2)N=C(N)N1,1,0.743,0.962,341.4,CHEMBL4228330,CN(C)C1=NC(C2=CC=C(OCC3=CC=C(F)C=C3)C=C2)N=C(N)N1,1,0.75,0.961,341.4,CHEMBL4228330,CN(C)C1=NC(C2=CC=C(OCC3=CC=C(F)C=C3)C=C2)N=C(N)N1,1,0.736,0.969,341.4
1959,65401,C1=CC=C(NC2=C(C3=CNC=C3)N=C3C=CC(C4=NN=C(C5=CC=CC=C5)O4)=CN23)C=C1,3,9,9,0,0.7214,0.7616,100.0,3,3,0,0.76,100.0,3,3,0,0.746,100.0,3,3,0,0.657,100.0,CHEMBL1773762,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)O2)C=C1,1,0.762,0.988,579.4,CHEMBL1773762,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)O2)C=C1,1,0.76,0.969,579.4,CHEMBL1773762,CC1=CC=C(C2=NN=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CNC6=CC=C(Br)C=C56)N=C4C=C3)O2)C=C1,1,0.678,0.87,579.4
1960,33186,C(C1=CC=CC=C1)CC(C1=CNN=C1C1=CC=CC=C1)NCC1=CC=NC=C1,3,9,9,0,0.7209,0.751,100.0,3,3,0,0.746,100.0,3,3,0,0.729,100.0,3,3,0,0.689,100.0,CHEMBL2281857,CC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2CC(C3=CC=CC=C3)=NN2C(=O)C2=CC=NC=C2)C=C1,1,0.751,0.962,483.6,CHEMBL2281857,CC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2CC(C3=CC=CC=C3)=NN2C(=O)C2=CC=NC=C2)C=C1,1,0.74,0.675,483.6,CHEMBL2281856,COC1=CC=CC=C1C1=NN(C2=CC=CC=C2)C=C1C1CC(C2=CC=CC=C2)=NN1C(=O)C1=CC=NC=C1,1,0.697,0.923,499.6
1961,6369,C(CC1=CC=CC=C1)OCC1=CSC=N1,3,9,9,0,0.7197,0.7616,100.0,3,3,0,0.758,100.0,3,3,0,0.688,100.0,3,3,0,0.713,100.0,CHEMBL1946522,NC1=NC(COC(=O)CC2=CC=CC=C2OC(F)(F)F)=CS1,1,0.762,0.973,332.3,CHEMBL1946521,NC1=NC(COC(=O)CC2=CC=CC(C(F)(F)F)=C2)=CS1,1,0.762,0.864,316.3,CHEMBL1946522,NC1=NC(COC(=O)CC2=CC=CC=C2OC(F)(F)F)=CS1,1,0.762,0.973,332.3
1962,11837,C(CN1C=C(COC2=CC=C(OCC3=CNN=N3)C=C2)N=N1)NC1=CC=CC=C1,3,9,9,0,0.7187,0.7616,100.0,3,3,0,0.714,100.0,3,3,0,0.681,100.0,3,3,0,0.762,100.0,CHEMBL4764663,COC1=CC=C(NC(=O)CN2C=C(COC3=CC=C(OCC4=CN(CC(=O)NC5=CC=C(OC)C=C5)N=N4)C=C3)N=N2)C=C1,1,0.762,0.946,598.6,CHEMBL4795108,O=C(CN1C=C(COC2=CC=C(OCC3=CN(CC(=O)NC4=CC=C([N+](=O)[O-])C=C4)N=N3)C=C2)N=N1)NC1=CC=C([N+](=O)[O-])C=C1,1,0.718,0.829,628.6,CHEMBL4764663,COC1=CC=C(NC(=O)CN2C=C(COC3=CC=C(OCC4=CN(CC(=O)NC5=CC=C(OC)C=C5)N=N4)C=C3)N=N2)C=C1,1,0.762,0.916,598.6
1963,112813,C1=C(OCO1)C1=CC(CN2C=CN=N2)=CCO1,3,9,9,0,0.7185,0.7616,100.0,3,3,0,0.714,100.0,3,3,0,0.762,100.0,3,3,0,0.68,100.0,CHEMBL4755271,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=C4OCOC4=CC=C23)N=N1,1,0.722,0.933,329.3,CHEMBL4747025,CCOC(=O)C1=C(C)N=NN1CC1=CC(=O)OC2=C3OCOC3=CC=C12,1,0.762,0.798,357.3,CHEMBL4755271,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=C4OCOC4=CC=C23)N=N1,1,0.705,0.972,329.3
1964,33188,C(C1=CC=CC=C1)CC(C1=CNN=C1)NCC1=CC=NC=C1,3,9,9,0,0.7184,0.7616,100.0,3,3,0,0.745,100.0,3,3,0,0.716,100.0,3,3,0,0.694,100.0,CHEMBL2281855,COC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2CC(C3=CC=CC=C3)=NN2C(=O)C2=CC=NC=C2)C=C1,1,0.762,0.969,499.6,CHEMBL2281857,CC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2CC(C3=CC=CC=C3)=NN2C(=O)C2=CC=NC=C2)C=C1,1,0.74,0.675,483.6,CHEMBL2281857,CC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2CC(C3=CC=CC=C3)=NN2C(=O)C2=CC=NC=C2)C=C1,1,0.701,0.948,483.6
1965,18790,C1=C(OCO1)C1=COCC=C1CN1C=CN=N1,3,9,9,0,0.718,0.7616,100.0,3,3,0,0.713,100.0,3,3,0,0.762,100.0,3,3,0,0.679,100.0,CHEMBL4793168,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=CC=C4OCOC4=C23)N=N1,1,0.721,0.923,329.3,CHEMBL4790146,CCOC(=O)C1=C(C)N=NN1CC1=CC(=O)OC2=CC=C3OCOC3=C12,1,0.762,0.767,357.3,CHEMBL4793168,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=CC=C4OCOC4=C23)N=N1,1,0.703,0.965,329.3
1966,101290,C1=CC=C(NC2=C(C3=CN=CC=C3)N=C3C=CC(C4=NC5=CC=CC=C5N4)=CN23)C=C1,3,9,9,0,0.7106,0.7616,100.0,3,3,0,0.76,100.0,3,3,0,0.725,100.0,3,3,0,0.647,100.0,CHEMBL1773764,CC1=CC=C2N=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)NC2=C1,1,0.762,0.988,563.4,CHEMBL1773765,FC1=CC=C(NC2=C(C3=CN=C4C=CC(Br)=CC4=C3)N=C3C=CC(C4=NC5=CC=C(F)C=C5N4)=CN23)C=C1,1,0.762,0.915,567.4,CHEMBL1773764,CC1=CC=C2N=C(C3=CN4C(NC5=CC=C(F)C=C5)=C(C5=CN=C6C=CC(Br)=CC6=C5)N=C4C=C3)NC2=C1,1,0.653,0.942,563.4
1967,98197,C(=C/C1=CNC=C1)/S\C=N\C1=NC=CS1,3,9,9,0,0.7095,0.7616,100.0,3,3,0,0.742,100.0,3,3,0,0.71,100.0,3,3,0,0.677,100.0,CHEMBL4532787,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C/C3=CN(CC4=CC=CC=C4)C4=CC=CC=C34)S2)S1,1,0.762,0.626,472.6,CHEMBL4532787,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C/C3=CN(CC4=CC=CC=C4)C4=CC=CC=C34)S2)S1,1,0.721,0.736,472.6,CHEMBL4532787,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C/C3=CN(CC4=CC=CC=C4)C4=CC=CC=C34)S2)S1,1,0.682,0.674,472.6
1968,112816,C1=CN(CC2=CCOC3=C4OCOC4=CC=C23)N=N1,3,9,9,0,0.7086,0.7616,100.0,3,3,0,0.761,100.0,3,3,0,0.725,100.0,3,3,0,0.64,100.0,CHEMBL4747025,CCOC(=O)C1=C(C)N=NN1CC1=CC(=O)OC2=C3OCOC3=CC=C12,1,0.762,0.949,357.3,CHEMBL4776605,N#CC1=C(N)N=NN1CC1=CC(=O)OC2=C3OCOC3=CC=C12,1,0.732,0.854,311.3,CHEMBL4755271,CC1=C(C(=O)O)N(CC2=CC(=O)OC3=C4OCOC4=CC=C23)N=N1,1,0.651,0.972,329.3
